Domain,Area,Element,Item,Year,Unit,Value
"Crops","Poland","Production","Cherries","1986","tonnes","27642"
"Crops","Poland","Production","Cherries","1987","tonnes","3840"
"Crops","Poland","Production","Cherries","1988","tonnes","21554"
"Crops","Poland","Production","Cherries","1989","tonnes","16807"
"Crops","Poland","Production","Cherries","1990","tonnes","9348"
"Crops","Poland","Production","Cherries","1991","tonnes","16263"
"Crops","Poland","Production","Cherries","1992","tonnes","25651"
"Crops","Poland","Production","Cherries","1993","tonnes","31629"
"Crops","Poland","Production","Cherries","1994","tonnes","28851"
"Crops","Poland","Production","Cherries","1995","tonnes","35637"
"Crops","Poland","Production","Cherries","1996","tonnes","37188"
"Crops","Poland","Production","Cherries","1997","tonnes","35626"
"Crops","Poland","Production","Cherries","1998","tonnes","41042"
"Crops","Poland","Production","Cherries","1999","tonnes","35081"
"Crops","Poland","Production","Cherries","2000","tonnes","38554"
"Crops","Poland","Production","Cherries","2001","tonnes","44645"
"Crops","Poland","Production","Cherries","2002","tonnes","40756"
"Crops","Poland","Production","Cherries","2003","tonnes","44122"
"Crops","Poland","Production","Cherries","2004","tonnes","48442"
"Crops","Poland","Production","Cherries","2005","tonnes","37508"
"Crops","Poland","Production","Cherries","2006","tonnes","38364"
"Crops","Poland","Production","Cherries","2007","tonnes","20186"
"Crops","Poland","Production","Cherries","2008","tonnes","40818"
"Crops","Poland","Production","Cherries","2009","tonnes","50505"
"Crops","Poland","Production","Cherries","2010","tonnes","40134"
"Crops","Poland","Production","Cherries","2011","tonnes","37984"
"Crops","Poland","Production","Cherries","2012","tonnes","41063"
"Crops","Poland","Production","Cherries","2013","tonnes","47552"
"Crops","Poland","Production","Cherries","2014","tonnes","48070"
"Crops","Poland","Production","Cherries","2015","tonnes","48138"
"Crops","Poland","Production","Cherries","2016","tonnes","53773"
"Crops","Poland","Production","Cranberries","1995","tonnes",""
"Crops","Poland","Production","Cranberries","1996","tonnes",""
"Crops","Poland","Production","Cranberries","1997","tonnes",""
"Crops","Poland","Production","Gooseberries","1961","tonnes","7900"
"Crops","Poland","Production","Gooseberries","1962","tonnes","9100"
"Crops","Poland","Production","Gooseberries","1963","tonnes","9800"
"Crops","Poland","Production","Gooseberries","1964","tonnes","5700"
"Crops","Poland","Production","Gooseberries","1965","tonnes","6700"
"Crops","Poland","Production","Gooseberries","1966","tonnes","5400"
"Crops","Poland","Production","Gooseberries","1967","tonnes","9000"
"Crops","Poland","Production","Gooseberries","1968","tonnes","9100"
"Crops","Poland","Production","Gooseberries","1969","tonnes","14300"
"Crops","Poland","Production","Gooseberries","1970","tonnes","17600"
"Crops","Poland","Production","Gooseberries","1971","tonnes","21465"
"Crops","Poland","Production","Gooseberries","1972","tonnes","22066"
"Crops","Poland","Production","Gooseberries","1973","tonnes","27095"
"Crops","Poland","Production","Gooseberries","1974","tonnes","30684"
"Crops","Poland","Production","Gooseberries","1975","tonnes","25948"
"Crops","Poland","Production","Gooseberries","1976","tonnes","26553"
"Crops","Poland","Production","Gooseberries","1977","tonnes","23244"
"Crops","Poland","Production","Gooseberries","1978","tonnes","29725"
"Crops","Poland","Production","Gooseberries","1979","tonnes","34942"
"Crops","Poland","Production","Gooseberries","1980","tonnes","37023"
"Crops","Poland","Production","Gooseberries","1981","tonnes","34254"
"Crops","Poland","Production","Gooseberries","1982","tonnes","35702"
"Crops","Poland","Production","Gooseberries","1983","tonnes","40267"
"Crops","Poland","Production","Gooseberries","1984","tonnes","42560"
"Crops","Poland","Production","Gooseberries","1985","tonnes","40465"
"Crops","Poland","Production","Gooseberries","1986","tonnes","39309"
"Crops","Poland","Production","Gooseberries","1987","tonnes","36853"
"Crops","Poland","Production","Gooseberries","1988","tonnes","39960"
"Crops","Poland","Production","Gooseberries","1989","tonnes","41733"
"Crops","Poland","Production","Gooseberries","1990","tonnes","34848"
"Crops","Poland","Production","Gooseberries","1991","tonnes","41616"
"Crops","Poland","Production","Gooseberries","1992","tonnes","44974"
"Crops","Poland","Production","Gooseberries","1993","tonnes","46815"
"Crops","Poland","Production","Gooseberries","1994","tonnes","42007"
"Crops","Poland","Production","Gooseberries","1995","tonnes","42317"
"Crops","Poland","Production","Gooseberries","1996","tonnes","42010"
"Crops","Poland","Production","Gooseberries","1997","tonnes","36014"
"Crops","Poland","Production","Gooseberries","1998","tonnes","38090"
"Crops","Poland","Production","Gooseberries","1999","tonnes","31463"
"Crops","Poland","Production","Gooseberries","2000","tonnes","28583"
"Crops","Poland","Production","Gooseberries","2001","tonnes","29622"
"Crops","Poland","Production","Gooseberries","2002","tonnes","21738"
"Crops","Poland","Production","Gooseberries","2003","tonnes","20345"
"Crops","Poland","Production","Gooseberries","2004","tonnes","19896"
"Crops","Poland","Production","Gooseberries","2005","tonnes","16719"
"Crops","Poland","Production","Gooseberries","2006","tonnes","16223"
"Crops","Poland","Production","Gooseberries","2007","tonnes","13736"
"Crops","Poland","Production","Gooseberries","2008","tonnes","16156"
"Crops","Poland","Production","Gooseberries","2009","tonnes","15787"
"Crops","Poland","Production","Gooseberries","2010","tonnes","14189"
"Crops","Poland","Production","Gooseberries","2011","tonnes","14590"
"Crops","Poland","Production","Gooseberries","2012","tonnes","16318"
"Crops","Poland","Production","Gooseberries","2013","tonnes","14987"
"Crops","Poland","Production","Gooseberries","2014","tonnes","12448"
"Crops","Poland","Production","Gooseberries","2015","tonnes","12126"
"Crops","Poland","Production","Gooseberries","2016","tonnes","12462"
"Crops","Poland","Production","Raspberries","1961","tonnes","4800"
"Crops","Poland","Production","Raspberries","1962","tonnes","4700"
"Crops","Poland","Production","Raspberries","1963","tonnes","5200"
"Crops","Poland","Production","Raspberries","1964","tonnes","8300"
"Crops","Poland","Production","Raspberries","1965","tonnes","5900"
"Crops","Poland","Production","Raspberries","1966","tonnes","7800"
"Crops","Poland","Production","Raspberries","1967","tonnes","12800"
"Crops","Poland","Production","Raspberries","1968","tonnes","9000"
"Crops","Poland","Production","Raspberries","1969","tonnes","12300"
"Crops","Poland","Production","Raspberries","1970","tonnes","11044"
"Crops","Poland","Production","Raspberries","1971","tonnes","11329"
"Crops","Poland","Production","Raspberries","1972","tonnes","12144"
"Crops","Poland","Production","Raspberries","1973","tonnes","19133"
"Crops","Poland","Production","Raspberries","1974","tonnes","17939"
"Crops","Poland","Production","Raspberries","1975","tonnes","24951"
"Crops","Poland","Production","Raspberries","1976","tonnes","18457"
"Crops","Poland","Production","Raspberries","1977","tonnes","20632"
"Crops","Poland","Production","Raspberries","1978","tonnes","24087"
"Crops","Poland","Production","Raspberries","1979","tonnes","24650"
"Crops","Poland","Production","Raspberries","1980","tonnes","19507"
"Crops","Poland","Production","Raspberries","1981","tonnes","24924"
"Crops","Poland","Production","Raspberries","1982","tonnes","29854"
"Crops","Poland","Production","Raspberries","1983","tonnes","29304"
"Crops","Poland","Production","Raspberries","1984","tonnes","29550"
"Crops","Poland","Production","Raspberries","1985","tonnes","37916"
"Crops","Poland","Production","Raspberries","1986","tonnes","32198"
"Crops","Poland","Production","Raspberries","1987","tonnes","17131"
"Crops","Poland","Production","Raspberries","1988","tonnes","43421"
"Crops","Poland","Production","Raspberries","1989","tonnes","43922"
"Crops","Poland","Production","Raspberries","1990","tonnes","28457"
"Crops","Poland","Production","Raspberries","1991","tonnes","31650"
"Crops","Poland","Production","Raspberries","1992","tonnes","28148"
"Crops","Poland","Production","Raspberries","1993","tonnes","32457"
"Crops","Poland","Production","Raspberries","1994","tonnes","30228"
"Crops","Poland","Production","Raspberries","1995","tonnes","40420"
"Crops","Poland","Production","Raspberries","1996","tonnes","35760"
"Crops","Poland","Production","Raspberries","1997","tonnes","40347"
"Crops","Poland","Production","Raspberries","1998","tonnes","44845"
"Crops","Poland","Production","Raspberries","1999","tonnes","43195"
"Crops","Poland","Production","Raspberries","2000","tonnes","39727"
"Crops","Poland","Production","Raspberries","2001","tonnes","44818"
"Crops","Poland","Production","Raspberries","2002","tonnes","44874"
"Crops","Poland","Production","Raspberries","2003","tonnes","42941"
"Crops","Poland","Production","Raspberries","2004","tonnes","56835"
"Crops","Poland","Production","Raspberries","2005","tonnes","65482"
"Crops","Poland","Production","Raspberries","2006","tonnes","52539"
"Crops","Poland","Production","Raspberries","2007","tonnes","56391"
"Crops","Poland","Production","Raspberries","2008","tonnes","81552"
"Crops","Poland","Production","Raspberries","2009","tonnes","81778"
"Crops","Poland","Production","Raspberries","2010","tonnes","92864"
"Crops","Poland","Production","Raspberries","2011","tonnes","117995"
"Crops","Poland","Production","Raspberries","2012","tonnes","127055"
"Crops","Poland","Production","Raspberries","2013","tonnes","121040"
"Crops","Poland","Production","Raspberries","2014","tonnes","125859"
"Crops","Poland","Production","Raspberries","2015","tonnes","79895"
"Crops","Poland","Production","Raspberries","2016","tonnes","129063"
"Crops","Poland","Production","Strawberries","1961","tonnes","26300"
"Crops","Poland","Production","Strawberries","1962","tonnes","40400"
"Crops","Poland","Production","Strawberries","1963","tonnes","59600"
"Crops","Poland","Production","Strawberries","1964","tonnes","67000"
"Crops","Poland","Production","Strawberries","1965","tonnes","141700"
"Crops","Poland","Production","Strawberries","1966","tonnes","128100"
"Crops","Poland","Production","Strawberries","1967","tonnes","119700"
"Crops","Poland","Production","Strawberries","1968","tonnes","107300"
"Crops","Poland","Production","Strawberries","1969","tonnes","59900"
"Crops","Poland","Production","Strawberries","1970","tonnes","93800"
"Crops","Poland","Production","Strawberries","1971","tonnes","107134"
"Crops","Poland","Production","Strawberries","1972","tonnes","97256"
"Crops","Poland","Production","Strawberries","1973","tonnes","168675"
"Crops","Poland","Production","Strawberries","1974","tonnes","171978"
"Crops","Poland","Production","Strawberries","1975","tonnes","159595"
"Crops","Poland","Production","Strawberries","1976","tonnes","154550"
"Crops","Poland","Production","Strawberries","1977","tonnes","182747"
"Crops","Poland","Production","Strawberries","1978","tonnes","201911"
"Crops","Poland","Production","Strawberries","1979","tonnes","192696"
"Crops","Poland","Production","Strawberries","1980","tonnes","179816"
"Crops","Poland","Production","Strawberries","1981","tonnes","191899"
"Crops","Poland","Production","Strawberries","1982","tonnes","211341"
"Crops","Poland","Production","Strawberries","1983","tonnes","190662"
"Crops","Poland","Production","Strawberries","1984","tonnes","185639"
"Crops","Poland","Production","Strawberries","1985","tonnes","211901"
"Crops","Poland","Production","Strawberries","1986","tonnes","266889"
"Crops","Poland","Production","Strawberries","1987","tonnes","334234"
"Crops","Poland","Production","Strawberries","1988","tonnes","249311"
"Crops","Poland","Production","Strawberries","1989","tonnes","268898"
"Crops","Poland","Production","Strawberries","1990","tonnes","241284"
"Crops","Poland","Production","Strawberries","1991","tonnes","262625"
"Crops","Poland","Production","Strawberries","1992","tonnes","204519"
"Crops","Poland","Production","Strawberries","1993","tonnes","199979"
"Crops","Poland","Production","Strawberries","1994","tonnes","141602"
"Crops","Poland","Production","Strawberries","1995","tonnes","211271"
"Crops","Poland","Production","Strawberries","1996","tonnes","181213"
"Crops","Poland","Production","Strawberries","1997","tonnes","162509"
"Crops","Poland","Production","Strawberries","1998","tonnes","149858"
"Crops","Poland","Production","Strawberries","1999","tonnes","178211"
"Crops","Poland","Production","Strawberries","2000","tonnes","171314"
"Crops","Poland","Production","Strawberries","2001","tonnes","242118"
"Crops","Poland","Production","Strawberries","2002","tonnes","153083"
"Crops","Poland","Production","Strawberries","2003","tonnes","131441"
"Crops","Poland","Production","Strawberries","2004","tonnes","185704"
"Crops","Poland","Production","Strawberries","2005","tonnes","184782"
"Crops","Poland","Production","Strawberries","2006","tonnes","193813"
"Crops","Poland","Production","Strawberries","2007","tonnes","147730"
"Crops","Poland","Production","Strawberries","2008","tonnes","200864"
"Crops","Poland","Production","Strawberries","2009","tonnes","199042"
"Crops","Poland","Production","Strawberries","2010","tonnes","153410"
"Crops","Poland","Production","Strawberries","2011","tonnes","166159"
"Crops","Poland","Production","Strawberries","2012","tonnes","150151"
"Crops","Poland","Production","Strawberries","2013","tonnes","192647"
